Date,Year,Month,Day,Water_Year,Climate_class,DOY,Season,Outlet_water_temperature
7/4/96,1996,7,4,1996,Average,186,Summer,11
7/5/96,1996,7,5,1996,Average,187,Summer,11.5
7/6/96,1996,7,6,1996,Average,188,Summer,11.8
7/7/96,1996,7,7,1996,Average,189,Summer,12.1
7/8/96,1996,7,8,1996,Average,190,Summer,12.5
7/9/96,1996,7,9,1996,Average,191,Summer,12.8
7/10/96,1996,7,10,1996,Average,192,Summer,12.3
7/11/96,1996,7,11,1996,Average,193,Summer,11.8
7/12/96,1996,7,12,1996,Average,194,Summer,11.8
7/13/96,1996,7,13,1996,Average,195,Summer,12.5
7/14/96,1996,7,14,1996,Average,196,Summer,13.1
7/15/96,1996,7,15,1996,Average,197,Summer,13.2
7/16/96,1996,7,16,1996,Average,198,Summer,13.4
7/17/96,1996,7,17,1996,Average,199,Summer,13.5
7/18/96,1996,7,18,1996,Average,200,Summer,13.9
7/19/96,1996,7,19,1996,Average,201,Summer,14.5
7/20/96,1996,7,20,1996,Average,202,Summer,14.9
7/21/96,1996,7,21,1996,Average,203,Summer,15.2
7/22/96,1996,7,22,1996,Average,204,Summer,15.6
7/23/96,1996,7,23,1996,Average,205,Summer,16
7/24/96,1996,7,24,1996,Average,206,Summer,16.4
7/25/96,1996,7,25,1996,Average,207,Summer,16.3
7/26/96,1996,7,26,1996,Average,208,Summer,15.7
7/27/96,1996,7,27,1996,Average,209,Summer,15.5
7/28/96,1996,7,28,1996,Average,210,Summer,15.7
7/29/96,1996,7,29,1996,Average,211,Summer,16.1
7/30/96,1996,7,30,1996,Average,212,Summer,16.8
7/31/96,1996,7,31,1996,Average,213,Summer,16.8
8/1/96,1996,8,1,1996,Average,214,Summer,16.7
8/2/96,1996,8,2,1996,Average,215,Summer,16.6
8/3/96,1996,8,3,1996,Average,216,Summer,16.6
8/4/96,1996,8,4,1996,Average,217,Summer,16.8
8/5/96,1996,8,5,1996,Average,218,Summer,17
8/6/96,1996,8,6,1996,Average,219,Summer,17.2
8/7/96,1996,8,7,1996,Average,220,Summer,17.3
8/8/96,1996,8,8,1996,Average,221,Summer,17.1
8/9/96,1996,8,9,1996,Average,222,Summer,16.8
8/10/96,1996,8,10,1996,Average,223,Summer,16.9
8/11/96,1996,8,11,1996,Average,224,Summer,16.7
8/12/96,1996,8,12,1996,Average,225,Summer,16.8
8/13/96,1996,8,13,1996,Average,226,Summer,17.4
8/14/96,1996,8,14,1996,Average,227,Summer,17.3
8/15/96,1996,8,15,1996,Average,228,Summer,17.5
8/16/96,1996,8,16,1996,Average,229,Summer,17.3
8/17/96,1996,8,17,1996,Average,230,Summer,17.1
8/18/96,1996,8,18,1996,Average,231,Summer,17.2
8/19/96,1996,8,19,1996,Average,232,Summer,17
8/20/96,1996,8,20,1996,Average,233,Summer,17
8/21/96,1996,8,21,1996,Average,234,Summer,17.1
8/22/96,1996,8,22,1996,Average,235,Summer,16.8
8/23/96,1996,8,23,1996,Average,236,Summer,17.2
8/24/96,1996,8,24,1996,Average,237,Summer,17
8/25/96,1996,8,25,1996,Average,238,Summer,16.8
8/26/96,1996,8,26,1996,Average,239,Summer,16.7
8/27/96,1996,8,27,1996,Average,240,Summer,16.5
8/28/96,1996,8,28,1996,Average,241,Summer,16.3
8/29/96,1996,8,29,1996,Average,242,Summer,16.2
8/30/96,1996,8,30,1996,Average,243,Summer,16
8/31/96,1996,8,31,1996,Average,244,Summer,15.8
9/1/96,1996,9,1,1996,Average,245,Autumn,15.7
9/2/96,1996,9,2,1996,Average,246,Autumn,15.5
9/3/96,1996,9,3,1996,Average,247,Autumn,15.3
9/4/96,1996,9,4,1996,Average,248,Autumn,15.2
9/5/96,1996,9,5,1996,Average,249,Autumn,15
9/6/96,1996,9,6,1996,Average,250,Autumn,14.8
9/7/96,1996,9,7,1996,Average,251,Autumn,14.7
9/8/96,1996,9,8,1996,Average,252,Autumn,14.5
9/9/96,1996,9,9,1996,Average,253,Autumn,14.3
9/10/96,1996,9,10,1996,Average,254,Autumn,14.1
9/11/96,1996,9,11,1996,Average,255,Autumn,14
9/12/96,1996,9,12,1996,Average,256,Autumn,13.8
9/13/96,1996,9,13,1996,Average,257,Autumn,13.6
9/14/96,1996,9,14,1996,Average,258,Autumn,13.5
9/15/96,1996,9,15,1996,Average,259,Autumn,13.3
9/16/96,1996,9,16,1996,Average,260,Autumn,13.1
9/17/96,1996,9,17,1996,Average,261,Autumn,13
9/18/96,1996,9,18,1996,Average,262,Autumn,12.8
9/19/96,1996,9,19,1996,Average,263,Autumn,12.6
9/20/96,1996,9,20,1996,Average,264,Autumn,12.5
9/21/96,1996,9,21,1996,Average,265,Autumn,12.3
9/22/96,1996,9,22,1996,Average,266,Autumn,12.1
9/23/96,1996,9,23,1996,Average,267,Autumn,12
9/24/96,1996,9,24,1996,Average,268,Autumn,11.8
9/25/96,1996,9,25,1996,Average,269,Autumn,11.6
9/26/96,1996,9,26,1996,Average,270,Autumn,11.5
9/27/96,1996,9,27,1996,Average,271,Autumn,11.3
9/28/96,1996,9,28,1996,Average,272,Autumn,11.1
9/29/96,1996,9,29,1996,Average,273,Autumn,11
9/30/96,1996,9,30,1996,Average,274,Autumn,10.8
10/1/96,1996,10,1,1997,Average,275,Autumn,10.6
10/2/96,1996,10,2,1997,Average,276,Autumn,10.5
10/3/96,1996,10,3,1997,Average,277,Autumn,10.3
10/4/96,1996,10,4,1997,Average,278,Autumn,10.1
10/5/96,1996,10,5,1997,Average,279,Autumn,9.9
10/6/96,1996,10,6,1997,Average,280,Autumn,9.8
10/7/96,1996,10,7,1997,Average,281,Autumn,9.6
10/8/96,1996,10,8,1997,Average,282,Autumn,9.4
10/9/96,1996,10,9,1997,Average,283,Autumn,9.3
10/10/96,1996,10,10,1997,Average,284,Autumn,9.1
10/11/96,1996,10,11,1997,Average,285,Autumn,8.9
10/12/96,1996,10,12,1997,Average,286,Autumn,8.8
10/13/96,1996,10,13,1997,Average,287,Autumn,8.6
10/14/96,1996,10,14,1997,Average,288,Autumn,8.4
10/15/96,1996,10,15,1997,Average,289,Autumn,8.3
10/16/96,1996,10,16,1997,Average,290,Autumn,8.1
10/17/96,1996,10,17,1997,Average,291,Autumn,7.9
10/18/96,1996,10,18,1997,Average,292,Autumn,7.8
10/19/96,1996,10,19,1997,Average,293,Autumn,7.6
10/20/96,1996,10,20,1997,Average,294,Autumn,7.4
10/21/96,1996,10,21,1997,Average,295,Autumn,7.3
10/22/96,1996,10,22,1997,Average,296,Autumn,7.1
10/23/96,1996,10,23,1997,Average,297,Autumn,6.9
10/24/96,1996,10,24,1997,Average,298,Autumn,6.8
10/25/96,1996,10,25,1997,Average,299,Autumn,6.6
10/26/96,1996,10,26,1997,Average,300,Autumn,6.4
10/27/96,1996,10,27,1997,Average,301,Autumn,6.3
10/28/96,1996,10,28,1997,Average,302,Autumn,6.1
10/29/96,1996,10,29,1997,Average,303,Autumn,5.9
10/30/96,1996,10,30,1997,Average,304,Autumn,5.7
10/31/96,1996,10,31,1997,Average,305,Autumn,5.6
11/1/96,1996,11,1,1997,Average,306,Autumn,5.4
11/2/96,1996,11,2,1997,Average,307,Autumn,5.2
11/3/96,1996,11,3,1997,Average,308,Autumn,5.1
11/4/96,1996,11,4,1997,Average,309,Autumn,4.9
11/5/96,1996,11,5,1997,Average,310,Autumn,4.7
11/6/96,1996,11,6,1997,Average,311,Autumn,4.6
11/7/96,1996,11,7,1997,Average,312,Autumn,4.6
11/8/96,1996,11,8,1997,Average,313,Autumn,4.7
11/9/96,1996,11,9,1997,Average,314,Autumn,4.9
11/10/96,1996,11,10,1997,Average,315,Autumn,4.9
11/11/96,1996,11,11,1997,Average,316,Autumn,4.6
11/12/96,1996,11,12,1997,Average,317,Autumn,4.5
11/13/96,1996,11,13,1997,Average,318,Autumn,4.5
11/14/96,1996,11,14,1997,Average,319,Autumn,4.3
11/15/96,1996,11,15,1997,Average,320,Autumn,4.2
11/16/96,1996,11,16,1997,Average,321,Autumn,2.6
11/17/96,1996,11,17,1997,Average,322,Autumn,2.2
11/18/96,1996,11,18,1997,Average,323,Autumn,2
11/19/96,1996,11,19,1997,Average,324,Autumn,2
11/20/96,1996,11,20,1997,Average,325,Autumn,2.2
11/21/96,1996,11,21,1997,Average,326,Autumn,1.9
11/22/96,1996,11,22,1997,Average,327,Autumn,1.3
11/23/96,1996,11,23,1997,Average,328,Autumn,0.9
11/24/96,1996,11,24,1997,Average,329,Autumn,0.7
11/25/96,1996,11,25,1997,Average,330,Autumn,0.2
11/26/96,1996,11,26,1997,Average,331,Autumn,0
11/27/96,1996,11,27,1997,Average,332,Autumn,0
11/28/96,1996,11,28,1997,Average,333,Autumn,0.2
11/29/96,1996,11,29,1997,Average,334,Autumn,0.1
11/30/96,1996,11,30,1997,Average,335,Autumn,0.1
12/1/96,1996,12,1,1997,Average,336,Winter,0.5
12/2/96,1996,12,2,1997,Average,337,Winter,1.2
12/3/96,1996,12,3,1997,Average,338,Winter,1.1
12/4/96,1996,12,4,1997,Average,339,Winter,0.1
12/5/96,1996,12,5,1997,Average,340,Winter,0.5
12/6/96,1996,12,6,1997,Average,341,Winter,0.8
12/7/96,1996,12,7,1997,Average,342,Winter,1.1
12/8/96,1996,12,8,1997,Average,343,Winter,0
12/9/96,1996,12,9,1997,Average,344,Winter,0
12/10/96,1996,12,10,1997,Average,345,Winter,0
12/11/96,1996,12,11,1997,Average,346,Winter,0
12/12/96,1996,12,12,1997,Average,347,Winter,0
12/13/96,1996,12,13,1997,Average,348,Winter,0
12/14/96,1996,12,14,1997,Average,349,Winter,0.1
12/15/96,1996,12,15,1997,Average,350,Winter,0.2
12/16/96,1996,12,16,1997,Average,351,Winter,0.3
12/17/96,1996,12,17,1997,Average,352,Winter,0.4
12/18/96,1996,12,18,1997,Average,353,Winter,0
12/19/96,1996,12,19,1997,Average,354,Winter,0
12/20/96,1996,12,20,1997,Average,355,Winter,0
12/21/96,1996,12,21,1997,Average,356,Winter,0
12/22/96,1996,12,22,1997,Average,357,Winter,0
12/23/96,1996,12,23,1997,Average,358,Winter,0
12/24/96,1996,12,24,1997,Average,359,Winter,0
12/25/96,1996,12,25,1997,Average,360,Winter,0
12/26/96,1996,12,26,1997,Average,361,Winter,0
12/27/96,1996,12,27,1997,Average,362,Winter,0
12/28/96,1996,12,28,1997,Average,363,Winter,0
12/29/96,1996,12,29,1997,Average,364,Winter,0
12/30/96,1996,12,30,1997,Average,365,Winter,0
12/31/96,1996,12,31,1997,Average,366,Winter,0
1/1/97,1997,1,1,1997,Average,1,Winter,0
1/2/97,1997,1,2,1997,Average,2,Winter,0
1/3/97,1997,1,3,1997,Average,3,Winter,0
1/4/97,1997,1,4,1997,Average,4,Winter,0
1/5/97,1997,1,5,1997,Average,5,Winter,0
1/6/97,1997,1,6,1997,Average,6,Winter,0
1/7/97,1997,1,7,1997,Average,7,Winter,0
1/8/97,1997,1,8,1997,Average,8,Winter,0
1/9/97,1997,1,9,1997,Average,9,Winter,0
1/10/97,1997,1,10,1997,Average,10,Winter,0
1/11/97,1997,1,11,1997,Average,11,Winter,0
1/12/97,1997,1,12,1997,Average,12,Winter,0
1/13/97,1997,1,13,1997,Average,13,Winter,0
1/14/97,1997,1,14,1997,Average,14,Winter,0
1/15/97,1997,1,15,1997,Average,15,Winter,0
1/16/97,1997,1,16,1997,Average,16,Winter,0
1/17/97,1997,1,17,1997,Average,17,Winter,0
1/18/97,1997,1,18,1997,Average,18,Winter,0
1/19/97,1997,1,19,1997,Average,19,Winter,0
1/20/97,1997,1,20,1997,Average,20,Winter,0
1/21/97,1997,1,21,1997,Average,21,Winter,0
1/22/97,1997,1,22,1997,Average,22,Winter,0
1/23/97,1997,1,23,1997,Average,23,Winter,0
1/24/97,1997,1,24,1997,Average,24,Winter,0
1/25/97,1997,1,25,1997,Average,25,Winter,0
1/26/97,1997,1,26,1997,Average,26,Winter,0
1/27/97,1997,1,27,1997,Average,27,Winter,0
1/28/97,1997,1,28,1997,Average,28,Winter,0
1/29/97,1997,1,29,1997,Average,29,Winter,0
1/30/97,1997,1,30,1997,Average,30,Winter,0
1/31/97,1997,1,31,1997,Average,31,Winter,0
2/1/97,1997,2,1,1997,Average,32,Winter,0
2/2/97,1997,2,2,1997,Average,33,Winter,0
2/3/97,1997,2,3,1997,Average,34,Winter,0
2/4/97,1997,2,4,1997,Average,35,Winter,0
2/5/97,1997,2,5,1997,Average,36,Winter,0
2/6/97,1997,2,6,1997,Average,37,Winter,0
2/7/97,1997,2,7,1997,Average,38,Winter,0
2/8/97,1997,2,8,1997,Average,39,Winter,0
2/9/97,1997,2,9,1997,Average,40,Winter,0
2/10/97,1997,2,10,1997,Average,41,Winter,0
2/11/97,1997,2,11,1997,Average,42,Winter,0
2/12/97,1997,2,12,1997,Average,43,Winter,0
2/13/97,1997,2,13,1997,Average,44,Winter,0
2/14/97,1997,2,14,1997,Average,45,Winter,0
2/15/97,1997,2,15,1997,Average,46,Winter,0
2/16/97,1997,2,16,1997,Average,47,Winter,0
2/17/97,1997,2,17,1997,Average,48,Winter,0
2/18/97,1997,2,18,1997,Average,49,Winter,0
2/19/97,1997,2,19,1997,Average,50,Winter,0
2/20/97,1997,2,20,1997,Average,51,Winter,0
2/21/97,1997,2,21,1997,Average,52,Winter,0
2/22/97,1997,2,22,1997,Average,53,Winter,0
2/23/97,1997,2,23,1997,Average,54,Winter,0
2/24/97,1997,2,24,1997,Average,55,Winter,0
2/25/97,1997,2,25,1997,Average,56,Winter,0
2/26/97,1997,2,26,1997,Average,57,Winter,0
2/27/97,1997,2,27,1997,Average,58,Winter,0
2/28/97,1997,2,28,1997,Average,59,Winter,0
3/1/97,1997,3,1,1997,Average,60,Spring,0
3/2/97,1997,3,2,1997,Average,61,Spring,0
3/3/97,1997,3,3,1997,Average,62,Spring,0
3/4/97,1997,3,4,1997,Average,63,Spring,0
3/5/97,1997,3,5,1997,Average,64,Spring,0
3/6/97,1997,3,6,1997,Average,65,Spring,0
3/7/97,1997,3,7,1997,Average,66,Spring,0
3/8/97,1997,3,8,1997,Average,67,Spring,0
3/9/97,1997,3,9,1997,Average,68,Spring,0
3/10/97,1997,3,10,1997,Average,69,Spring,0
3/11/97,1997,3,11,1997,Average,70,Spring,0.1
3/12/97,1997,3,12,1997,Average,71,Spring,0.1
3/13/97,1997,3,13,1997,Average,72,Spring,0.1
3/14/97,1997,3,14,1997,Average,73,Spring,0.1
3/15/97,1997,3,15,1997,Average,74,Spring,0.1
3/16/97,1997,3,16,1997,Average,75,Spring,0.1
3/17/97,1997,3,17,1997,Average,76,Spring,0.1
3/18/97,1997,3,18,1997,Average,77,Spring,0.1
3/19/97,1997,3,19,1997,Average,78,Spring,0.1
3/20/97,1997,3,20,1997,Average,79,Spring,0.2
3/21/97,1997,3,21,1997,Average,80,Spring,0.1
3/22/97,1997,3,22,1997,Average,81,Spring,0.1
3/23/97,1997,3,23,1997,Average,82,Spring,0.1
3/24/97,1997,3,24,1997,Average,83,Spring,0.1
3/25/97,1997,3,25,1997,Average,84,Spring,0.1
3/26/97,1997,3,26,1997,Average,85,Spring,0.1
3/27/97,1997,3,27,1997,Average,86,Spring,0.1
3/28/97,1997,3,28,1997,Average,87,Spring,0.1
3/29/97,1997,3,29,1997,Average,88,Spring,0.1
3/30/97,1997,3,30,1997,Average,89,Spring,0.1
3/31/97,1997,3,31,1997,Average,90,Spring,0.1
4/1/97,1997,4,1,1997,Average,91,Spring,0.1
4/2/97,1997,4,2,1997,Average,92,Spring,0.1
4/3/97,1997,4,3,1997,Average,93,Spring,0.1
4/4/97,1997,4,4,1997,Average,94,Spring,0.2
4/5/97,1997,4,5,1997,Average,95,Spring,0.1
4/6/97,1997,4,6,1997,Average,96,Spring,0.1
4/7/97,1997,4,7,1997,Average,97,Spring,0.1
4/8/97,1997,4,8,1997,Average,98,Spring,0.1
4/9/97,1997,4,9,1997,Average,99,Spring,0.1
4/10/97,1997,4,10,1997,Average,100,Spring,0.1
4/11/97,1997,4,11,1997,Average,101,Spring,0.1
4/12/97,1997,4,12,1997,Average,102,Spring,0.1
4/13/97,1997,4,13,1997,Average,103,Spring,0.2
4/14/97,1997,4,14,1997,Average,104,Spring,0.2
4/15/97,1997,4,15,1997,Average,105,Spring,0.2
4/16/97,1997,4,16,1997,Average,106,Spring,0.1
4/17/97,1997,4,17,1997,Average,107,Spring,0.2
4/18/97,1997,4,18,1997,Average,108,Spring,0.1
4/19/97,1997,4,19,1997,Average,109,Spring,0.1
4/20/97,1997,4,20,1997,Average,110,Spring,0.2
4/21/97,1997,4,21,1997,Average,111,Spring,0.1
4/22/97,1997,4,22,1997,Average,112,Spring,0.2
4/23/97,1997,4,23,1997,Average,113,Spring,0.2
4/24/97,1997,4,24,1997,Average,114,Spring,0.2
4/25/97,1997,4,25,1997,Average,115,Spring,0.2
4/26/97,1997,4,26,1997,Average,116,Spring,0.3
4/27/97,1997,4,27,1997,Average,117,Spring,0.2
4/28/97,1997,4,28,1997,Average,118,Spring,0.3
4/29/97,1997,4,29,1997,Average,119,Spring,0.3
4/30/97,1997,4,30,1997,Average,120,Spring,0.3
5/1/97,1997,5,1,1997,Average,121,Spring,0.3
5/2/97,1997,5,2,1997,Average,122,Spring,0.3
5/3/97,1997,5,3,1997,Average,123,Spring,0.4
5/4/97,1997,5,4,1997,Average,124,Spring,0.4
5/5/97,1997,5,5,1997,Average,125,Spring,0.4
5/6/97,1997,5,6,1997,Average,126,Spring,0.4
5/7/97,1997,5,7,1997,Average,127,Spring,0.5
5/8/97,1997,5,8,1997,Average,128,Spring,0.5
5/9/97,1997,5,9,1997,Average,129,Spring,0.5
5/10/97,1997,5,10,1997,Average,130,Spring,0.6
5/11/97,1997,5,11,1997,Average,131,Spring,0.6
5/12/97,1997,5,12,1997,Average,132,Spring,0.6
5/13/97,1997,5,13,1997,Average,133,Spring,0.7
5/14/97,1997,5,14,1997,Average,134,Spring,0.7
5/15/97,1997,5,15,1997,Average,135,Spring,0.8
5/16/97,1997,5,16,1997,Average,136,Spring,0.8
5/17/97,1997,5,17,1997,Average,137,Spring,0.8
5/18/97,1997,5,18,1997,Average,138,Spring,0.9
5/19/97,1997,5,19,1997,Average,139,Spring,0.9
5/20/97,1997,5,20,1997,Average,140,Spring,0.9
5/21/97,1997,5,21,1997,Average,141,Spring,0.9
5/22/97,1997,5,22,1997,Average,142,Spring,0.9
5/23/97,1997,5,23,1997,Average,143,Spring,0.8
5/24/97,1997,5,24,1997,Average,144,Spring,0.8
5/25/97,1997,5,25,1997,Average,145,Spring,0.8
5/26/97,1997,5,26,1997,Average,146,Spring,0.8
5/27/97,1997,5,27,1997,Average,147,Spring,1
5/28/97,1997,5,28,1997,Average,148,Spring,1.3
5/29/97,1997,5,29,1997,Average,149,Spring,1.4
5/30/97,1997,5,30,1997,Average,150,Spring,1.7
5/31/97,1997,5,31,1997,Average,151,Spring,1.8
6/1/97,1997,6,1,1997,Average,152,Summer,1.9
6/2/97,1997,6,2,1997,Average,153,Summer,1.9
6/3/97,1997,6,3,1997,Average,154,Summer,2.1
6/4/97,1997,6,4,1997,Average,155,Summer,2.1
6/5/97,1997,6,5,1997,Average,156,Summer,1.9
6/6/97,1997,6,6,1997,Average,157,Summer,2
6/7/97,1997,6,7,1997,Average,158,Summer,2.3
6/8/97,1997,6,8,1997,Average,159,Summer,2.5
6/9/97,1997,6,9,1997,Average,160,Summer,2.8
6/10/97,1997,6,10,1997,Average,161,Summer,2.8
6/11/97,1997,6,11,1997,Average,162,Summer,2.9
6/12/97,1997,6,12,1997,Average,163,Summer,3
6/13/97,1997,6,13,1997,Average,164,Summer,2.9
6/14/97,1997,6,14,1997,Average,165,Summer,2.5
6/15/97,1997,6,15,1997,Average,166,Summer,3
6/16/97,1997,6,16,1997,Average,167,Summer,3.6
6/17/97,1997,6,17,1997,Average,168,Summer,3.8
6/18/97,1997,6,18,1997,Average,169,Summer,4.1
6/19/97,1997,6,19,1997,Average,170,Summer,4.8
6/20/97,1997,6,20,1997,Average,171,Summer,5.4
6/21/97,1997,6,21,1997,Average,172,Summer,5.6
6/22/97,1997,6,22,1997,Average,173,Summer,6
6/23/97,1997,6,23,1997,Average,174,Summer,6.4
6/24/97,1997,6,24,1997,Average,175,Summer,7.1
6/25/97,1997,6,25,1997,Average,176,Summer,7.4
6/26/97,1997,6,26,1997,Average,177,Summer,7.5
6/27/97,1997,6,27,1997,Average,178,Summer,8.1
6/28/97,1997,6,28,1997,Average,179,Summer,8.5
6/29/97,1997,6,29,1997,Average,180,Summer,8.8
6/30/97,1997,6,30,1997,Average,181,Summer,8.6
7/1/97,1997,7,1,1997,Average,182,Summer,8.7
7/2/97,1997,7,2,1997,Average,183,Summer,9.5
7/3/97,1997,7,3,1997,Average,184,Summer,10.1
7/4/97,1997,7,4,1997,Average,185,Summer,10.3
7/5/97,1997,7,5,1997,Average,186,Summer,10.4
7/6/97,1997,7,6,1997,Average,187,Summer,10.8
7/7/97,1997,7,7,1997,Average,188,Summer,11.3
7/8/97,1997,7,8,1997,Average,189,Summer,11.8
7/9/97,1997,7,9,1997,Average,190,Summer,11.7
7/10/97,1997,7,10,1997,Average,191,Summer,11.8
7/11/97,1997,7,11,1997,Average,192,Summer,11.7
7/12/97,1997,7,12,1997,Average,193,Summer,12.2
7/13/97,1997,7,13,1997,Average,194,Summer,12.9
7/14/97,1997,7,14,1997,Average,195,Summer,13.3
7/15/97,1997,7,15,1997,Average,196,Summer,13.9
7/16/97,1997,7,16,1997,Average,197,Summer,13.7
7/17/97,1997,7,17,1997,Average,198,Summer,13.7
7/18/97,1997,7,18,1997,Average,199,Summer,13.8
7/19/97,1997,7,19,1997,Average,200,Summer,14.4
7/20/97,1997,7,20,1997,Average,201,Summer,14.9
7/21/97,1997,7,21,1997,Average,202,Summer,14.6
7/22/97,1997,7,22,1997,Average,203,Summer,13.9
7/23/97,1997,7,23,1997,Average,204,Summer,13.5
7/24/97,1997,7,24,1997,Average,205,Summer,13.1
7/25/97,1997,7,25,1997,Average,206,Summer,13.2
7/26/97,1997,7,26,1997,Average,207,Summer,13.8
7/27/97,1997,7,27,1997,Average,208,Summer,14.1
7/28/97,1997,7,28,1997,Average,209,Summer,13.9
7/29/97,1997,7,29,1997,Average,210,Summer,13.6
7/30/97,1997,7,30,1997,Average,211,Summer,13.6
7/31/97,1997,7,31,1997,Average,212,Summer,14
8/1/97,1997,8,1,1997,Average,213,Summer,14
8/2/97,1997,8,2,1997,Average,214,Summer,14.3
8/3/97,1997,8,3,1997,Average,215,Summer,14.6
8/4/97,1997,8,4,1997,Average,216,Summer,15.2
8/5/97,1997,8,5,1997,Average,217,Summer,16.1
8/6/97,1997,8,6,1997,Average,218,Summer,16.2
8/7/97,1997,8,7,1997,Average,219,Summer,16.6
8/8/97,1997,8,8,1997,Average,220,Summer,16.4
8/9/97,1997,8,9,1997,Average,221,Summer,16
8/10/97,1997,8,10,1997,Average,222,Summer,16
8/11/97,1997,8,11,1997,Average,223,Summer,16.2
8/12/97,1997,8,12,1997,Average,224,Summer,16.2
8/13/97,1997,8,13,1997,Average,225,Summer,16.4
8/14/97,1997,8,14,1997,Average,226,Summer,16.8
8/15/97,1997,8,15,1997,Average,227,Summer,17.1
8/16/97,1997,8,16,1997,Average,228,Summer,17
8/17/97,1997,8,17,1997,Average,229,Summer,16.9
8/18/97,1997,8,18,1997,Average,230,Summer,16.8
8/19/97,1997,8,19,1997,Average,231,Summer,16.7
8/20/97,1997,8,20,1997,Average,232,Summer,16.8
8/21/97,1997,8,21,1997,Average,233,Summer,16.6
8/22/97,1997,8,22,1997,Average,234,Summer,16.9
8/23/97,1997,8,23,1997,Average,235,Summer,16.7
8/24/97,1997,8,24,1997,Average,236,Summer,16.7
8/25/97,1997,8,25,1997,Average,237,Summer,16.7
8/26/97,1997,8,26,1997,Average,238,Summer,16.8
8/27/97,1997,8,27,1997,Average,239,Summer,16.6
8/28/97,1997,8,28,1997,Average,240,Summer,16.4
8/29/97,1997,8,29,1997,Average,241,Summer,16.7
8/30/97,1997,8,30,1997,Average,242,Summer,16.8
8/31/97,1997,8,31,1997,Average,243,Summer,16.4
9/1/97,1997,9,1,1997,Average,244,Autumn,16.2
9/2/97,1997,9,2,1997,Average,245,Autumn,15.5
9/3/97,1997,9,3,1997,Average,246,Autumn,15.8
9/4/97,1997,9,4,1997,Average,247,Autumn,15.5
9/5/97,1997,9,5,1997,Average,248,Autumn,15.5
9/6/97,1997,9,6,1997,Average,249,Autumn,15.4
9/7/97,1997,9,7,1997,Average,250,Autumn,15.5
9/8/97,1997,9,8,1997,Average,251,Autumn,15.3
9/9/97,1997,9,9,1997,Average,252,Autumn,15.4
9/10/97,1997,9,10,1997,Average,253,Autumn,15.4
9/11/97,1997,9,11,1997,Average,254,Autumn,15.4
9/12/97,1997,9,12,1997,Average,255,Autumn,15.6
9/13/97,1997,9,13,1997,Average,256,Autumn,15.6
9/14/97,1997,9,14,1997,Average,257,Autumn,15.1
9/15/97,1997,9,15,1997,Average,258,Autumn,14.7
9/16/97,1997,9,16,1997,Average,259,Autumn,14.8
9/17/97,1997,9,17,1997,Average,260,Autumn,14.6
9/18/97,1997,9,18,1997,Average,261,Autumn,13.7
9/19/97,1997,9,19,1997,Average,262,Autumn,13.7
9/20/97,1997,9,20,1997,Average,263,Autumn,13.5
9/21/97,1997,9,21,1997,Average,264,Autumn,13.8
9/22/97,1997,9,22,1997,Average,265,Autumn,14
9/23/97,1997,9,23,1997,Average,266,Autumn,14
9/24/97,1997,9,24,1997,Average,267,Autumn,14.1
9/25/97,1997,9,25,1997,Average,268,Autumn,13.4
9/26/97,1997,9,26,1997,Average,269,Autumn,13.8
9/27/97,1997,9,27,1997,Average,270,Autumn,14.1
9/28/97,1997,9,28,1997,Average,271,Autumn,14.4
9/29/97,1997,9,29,1997,Average,272,Autumn,14.3
9/30/97,1997,9,30,1997,Average,273,Autumn,14.2
10/1/97,1997,10,1,1998,Wet,274,Autumn,14
10/2/97,1997,10,2,1998,Wet,275,Autumn,13.6
10/3/97,1997,10,3,1998,Wet,276,Autumn,13.6
10/4/97,1997,10,4,1998,Wet,277,Autumn,13.7
10/5/97,1997,10,5,1998,Wet,278,Autumn,13.5
10/6/97,1997,10,6,1998,Wet,279,Autumn,12.5
10/7/97,1997,10,7,1998,Wet,280,Autumn,11.7
10/8/97,1997,10,8,1998,Wet,281,Autumn,11.8
10/9/97,1997,10,9,1998,Wet,282,Autumn,11.7
10/10/97,1997,10,10,1998,Wet,283,Autumn,9.5
10/11/97,1997,10,11,1998,Wet,284,Autumn,9.9
10/12/97,1997,10,12,1998,Wet,285,Autumn,10.2
10/13/97,1997,10,13,1998,Wet,286,Autumn,10.7
10/14/97,1997,10,14,1998,Wet,287,Autumn,10.6
10/15/97,1997,10,15,1998,Wet,288,Autumn,10.6
10/16/97,1997,10,16,1998,Wet,289,Autumn,10.5
10/17/97,1997,10,17,1998,Wet,290,Autumn,10.1
10/18/97,1997,10,18,1998,Wet,291,Autumn,9.8
10/19/97,1997,10,19,1998,Wet,292,Autumn,9.5
10/20/97,1997,10,20,1998,Wet,293,Autumn,8.9
10/21/97,1997,10,21,1998,Wet,294,Autumn,8.2
10/22/97,1997,10,22,1998,Wet,295,Autumn,8.2
10/23/97,1997,10,23,1998,Wet,296,Autumn,7.9
10/24/97,1997,10,24,1998,Wet,297,Autumn,7.4
10/25/97,1997,10,25,1998,Wet,298,Autumn,7.2
10/26/97,1997,10,26,1998,Wet,299,Autumn,7.4
10/27/97,1997,10,27,1998,Wet,300,Autumn,6.8
10/28/97,1997,10,28,1998,Wet,301,Autumn,6.5
10/29/97,1997,10,29,1998,Wet,302,Autumn,7
